publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	notes	DOI	ISSNs	eISSNs	ISBNs	eISBNs	access_start_date	access_end_date	access_status	field34
Cor et Vasa	0010-8650		2012-01-01	54	1	2018-12-31	60	6	http://www.sciencedirect.com/science/journal/00108650		00108650		fulltext			serial									transfer out (2019)		0010-8650						Current	
Coronary Health Care	1362-3265		1997-02-01	1	1	2001-11-01	5	4	http://www.sciencedirect.com/science/journal/13623265		13623265		fulltext			serial									ceased (2001)		1362-3265						Current	
Corporate Environmental Strategy	1066-7938		1997-10-01	5	1	2002-12-01	9	4	http://www.sciencedirect.com/science/journal/10667938		10667938		fulltext			serial									Transfer out:NetLogex 2003		1066-7938						Current	
Corrosion Science	0010-938X		1961-01-01	1	1				http://www.sciencedirect.com/science/journal/0010938X		0010938X		fulltext			serial											0010-938X						Current	
Corrosion Series	1875-9491		2008-01-01	1					http://www.sciencedirect.com/science/bookseries/18759491		18759491		fulltext			serial											1875-9491						Current	
Cortex	0010-9452	1973-8102	1997-01-01	33	2				http://www.sciencedirect.com/science/journal/00109452		00109452		fulltext			serial											0010-9452	1973-8102					Current	
Cretaceous Research	0195-6671		1980-03-01	1	1				http://www.sciencedirect.com/science/journal/01956671		01956671		fulltext			serial											0195-6671						Current	
Critical Care Clinics	0749-0704		1996-01-01	12	1				http://www.sciencedirect.com/science/journal/07490704		07490704		fulltext			serial											0749-0704						Current	
Critical Care Nursing Clinics of North America	0899-5885		2002-03-01	14	1				http://www.sciencedirect.com/science/journal/08995885		08995885		fulltext			serial											0899-5885						Current	
Critical Perspectives on Accounting	1045-2354		1990-03-01	1	1				http://www.sciencedirect.com/science/journal/10452354		10452354		fulltext			serial											1045-2354						Current	
Critical Reviews in Oncology/Hematology	1040-8428		1983-01-01	1	1				http://www.sciencedirect.com/science/journal/10408428		10408428		fulltext			serial											1040-8428						Current	
Crop Protection	0261-2194		1982-03-01	1	1				http://www.sciencedirect.com/science/journal/02612194		02612194		fulltext			serial											0261-2194						Current	
Cryobiology	0011-2240		1964-09-01	1	1				http://www.sciencedirect.com/science/journal/00112240		00112240		fulltext			serial											0011-2240						Current	
Cryogenics	0011-2275		1960-09-01	1	1				http://www.sciencedirect.com/science/journal/00112275		00112275		fulltext			serial											0011-2275						Current	
Cryptogamie, Algologie	0181-1568	1776-0984	1999-04-01	20	2	2001-12-31	22	4	http://www.sciencedirect.com/science/journal/01811568		01811568		fulltext			serial									Transfer out:ADAC - Engineering Services 2002		0181-1568	1776-0984					Current	
Cryptogamie, Bryologie	1290-0796	1776-0992	1999-01-01	20	1	2001-12-31	22	4	http://www.sciencedirect.com/science/journal/12900796		12900796		fulltext			serial									Transfer out:ADAC - Engineering Services 2002		1290-0796	1776-0992					Current	
Cryptogamie, Mycologie	0181-1584	1776-100X	1999-04-01	20	2	2001-10-31	22	4	http://www.sciencedirect.com/science/journal/01811584		01811584		fulltext			serial									Transfer out:ADAC - Engineering Services 2002		0181-1584	1776-100X					Current	
Crystal Engineering	1463-0184		1998-06-01	1	1	2003-12-01	6	4	http://www.sciencedirect.com/science/journal/14630184		14630184		fulltext			serial									ceased (2004)		1463-0184						Current	
Cuadernos de Economía	0210-0266	2340-6704	2007-01-01	30	82	2018-04-30	41	115	http://www.sciencedirect.com/science/journal/02100266		02100266		fulltext			serial									Transfer out (2018)		0210-0266	2340-6704					Current	
Cuadernos de Economía y Dirección de la Empresa	1138-5758		2007-09-01	10	32				http://www.sciencedirect.com/science/journal/11385758		11385758		fulltext			serial											1138-5758						Current	
Cuestiones Constitucionales	1405-9193		2013-01-01	28		2017-12-31	37		http://www.sciencedirect.com/science/journal/14059193		14059193		fulltext			serial									Open Access. Transfer out (2018)		1405-9193						Current	
Current Anaesthesia & Critical Care	0953-7112		1989-09-01	1	1	2010-10-31	21	5	http://www.sciencedirect.com/science/journal/09537112		09537112		fulltext			serial									now: Trends in Anaesthesia and Critical Care (ISSN: 2210-8440; 2011- )		0953-7112						Current	
Current Applied Physics	1567-1739		2001-01-01	1	1				http://www.sciencedirect.com/science/journal/15671739		15671739		fulltext			serial											1567-1739						Current	
Current Biology	0960-9822	1879-0445	1991-02-01	1	1				http://www.sciencedirect.com/science/journal/09609822		09609822		fulltext			serial											0960-9822	1879-0445					Current	
Current Diagnostic Pathology	0968-6053		1994-03-01	1	1	2007-12-01	13	6	http://www.sciencedirect.com/science/journal/09686053		09686053		fulltext			serial									now: Diagnostic Histopathology (ISSN: 1756-2317; 2008- )		0968-6053						Current	
Current Medicine Research and Practice	2352-0817		2014-01-01	4	1				http://www.sciencedirect.com/science/journal/23520817		23520817		fulltext			serial											2352-0817						Current	
Current Methods in Inorganic Chemistry	1873-0418		1999-01-01	1					http://www.sciencedirect.com/science/bookseries/18730418		18730418		fulltext			serial											1873-0418						Current	
Current Obstetrics & Gynaecology	0957-5847		1991-03-01	1	1	2006-12-01	16	6	http://www.sciencedirect.com/science/journal/09575847		09575847		fulltext			serial									now: Obstetrics, Gynaecology & Reproductive Medicine (ISSN: 1751-7214; 2007- )		0957-5847						Current	
Current Opinion in Behavioral Sciences	2352-1546		2015-02-01	1					http://www.sciencedirect.com/science/journal/23521546		23521546		fulltext			serial									new for 2015		2352-1546						Current	
Current Opinion in Biomedical Engineering	2468-4511		2017-04-01	1	1				http://www.sciencedirect.com/science/journal/24684511		24684511		fulltext			serial									New for 2017		2468-4511				2017-04-01		Current	
Current Opinion in Biotechnology	0958-1669		1990-10-01	1	1				http://www.sciencedirect.com/science/journal/09581669		09581669		fulltext			serial											0958-1669						Current	
Current Opinion in Cell Biology	0955-0674		1989-02-01	1	1				http://www.sciencedirect.com/science/journal/09550674		09550674		fulltext			serial											0955-0674						Current	
Current Opinion in Chemical Biology	1367-5931		1997-06-01	1	1				http://www.sciencedirect.com/science/journal/13675931		13675931		fulltext			serial											1367-5931						Current	
Current Opinion in Chemical Engineering	2211-3398		2011-10-01	1	1				http://www.sciencedirect.com/science/journal/22113398		22113398		fulltext			serial											2211-3398						Current	
Current Opinion in Colloid & Interface Science	1359-0294		1996-02-01	1	1				http://www.sciencedirect.com/science/journal/13590294		13590294		fulltext			serial											1359-0294						Current	
Current Opinion in Electrochemistry	2451-9103		2017-02-01	1	1				http://www.sciencedirect.com/science/journal/24519103		24519103		fulltext			serial									New for 2017		2451-9103				2017-01-01		Current	
Current Opinion in Endocrine and Metabolic Research		2451-9650	2018-08-01	1					https://www.sciencedirect.com/journal/current-opinion-in-endocrine-and-metabolic-research		54751		fulltext			serial									New for 2018			2451-9650			2018-08-01		Current	
Current Opinion in Environmental Science & Health		2468-5844	2018-02-01	1	1				http://www.sciencedirect.com/science/journal/24685844		24685844		fulltext			serial									New for 2018			2468-5844			2017-12-01		Current	
Current Opinion in Environmental Sustainability	1877-3435		2009-10-01	1	1				http://www.sciencedirect.com/science/journal/18773435		18773435		fulltext			serial											1877-3435						Current	
Current Opinion in Food Science	2214-7993		2015-02-01	1					http://www.sciencedirect.com/science/journal/22147993		22147993		fulltext			serial											2214-7993						Current	
Current Opinion in Genetics & Development	0959-437X		1991-06-01	1	1				http://www.sciencedirect.com/science/journal/0959437X		0959437X		fulltext			serial											0959-437X						Current	
Current Opinion in Green and Sustainable Chemistry	2452-2236		2016-08-01	1					http://www.sciencedirect.com/science/journal/24522236		24522236		fulltext			serial									New for 2016		2452-2236				2016-10-01		Current	
Current Opinion in Immunology	0952-7915		1988-09-01	1	1				http://www.sciencedirect.com/science/journal/09527915		09527915		fulltext			serial											0952-7915						Current	
Current Opinion in Insect Science	2214-5745		2014-07-01	1	1				http://www.sciencedirect.com/science/journal/22145745		22145745		fulltext			serial									New:2014		2214-5745						Current	
Current Opinion in Microbiology	1369-5274		1998-02-01	1	1				http://www.sciencedirect.com/science/journal/13695274		13695274		fulltext			serial											1369-5274						Current	
Current Opinion in Neurobiology	0959-4388		1991-06-01	1	1				http://www.sciencedirect.com/science/journal/09594388		09594388		fulltext			serial											0959-4388						Current	
Current Opinion in Pharmacology	1471-4892		2001-02-01	1	1				http://www.sciencedirect.com/science/journal/14714892		14714892		fulltext			serial											1471-4892						Current	
Current Opinion in Physiology	2468-8681	2468-8673	2018-02-01	1					http://www.sciencedirect.com/science/journal/24688673		24688673		fulltext			serial											2468-8681	2468-8673			2019-12-01		Current	
Current Opinion in Plant Biology	1369-5266		1998-02-01	1	1				http://www.sciencedirect.com/science/journal/13695266		13695266		fulltext			serial											1369-5266						Current	
Current Opinion in Psychology	2352-250X		2015-02-01	1					http://www.sciencedirect.com/science/journal/2352250X		2352250X		fulltext			serial											2352-250X						Current	
Current Opinion in Solid State and Materials Science	1359-0286		1996-02-01	1	1				http://www.sciencedirect.com/science/journal/13590286		13590286		fulltext			serial											1359-0286						Current	
Current Opinion in Structural Biology	0959-440X		1991-02-01	1	1				http://www.sciencedirect.com/science/journal/0959440X		0959440X		fulltext			serial											0959-440X						Current	
Current Opinion in Systems Biology	2452-3100		2017-01-01	1					http://www.sciencedirect.com/science/journal/24523100		24523100		fulltext			serial									New for 2017		2452-3100				2017-01-01		Current	
Current Opinion in Toxicology	2468-2020		2016-12-01	1	1				http://www.sciencedirect.com/science/journal/24682020		24682020		fulltext			serial									New for 2016		2468-2020				2016-10-01		Current	
Current Opinion in Virology	1879-6257		2011-07-01	1	1				http://www.sciencedirect.com/science/journal/18796257		18796257		fulltext			serial											1879-6257						Current	
Current Orthopaedics	0268-0890		1986-09-01	1	1	2008-12-01	22	6	http://www.sciencedirect.com/science/journal/02680890		02680890		fulltext			serial									now: Orthopaedics and Trauma (ISSN: 1877-1327; 2009- )		0268-0890						Current	
Current Paediatrics	0957-5839		1991-03-01	1	1	2006-12-01	16	7	http://www.sciencedirect.com/science/journal/09575839		09575839		fulltext			serial									now: Paediatrics and Child Health (ISSN: 1751-7222; 2007- )		0957-5839						Current	
Current Physics–Sources and Comments	0922-503X		1988-01-01	1					http://www.sciencedirect.com/science/bookseries/0922503X		0922503X		fulltext			serial											0922-503X						Current	
Current Plant Biology	2214-6628		2014-06-23						http://www.sciencedirect.com/science/journal/22146628		22146628		fulltext			serial									open access		2214-6628						Current	
Current Problems in Cancer	0147-0272		1976-07-01	1	1				http://www.sciencedirect.com/science/journal/01470272		01470272		fulltext			serial											0147-0272						Current	
Current Problems in Cardiology	0146-2806		1976-04-01	1	1				http://www.sciencedirect.com/science/journal/01462806		01462806		fulltext			serial											0146-2806						Current	
Current Problems in Dermatology	1040-0486		1989-03-01	1	2	2003-12-01	15	6	http://www.sciencedirect.com/science/journal/10400486		10400486		fulltext			serial									ceased (2004)		1040-0486						Current	
Current Problems in Diagnostic Radiology	0363-0188		1976-01-01	6	1				http://www.sciencedirect.com/science/journal/03630188		03630188		fulltext			serial											0363-0188						Current	
Current Problems in Pediatric and Adolescent Health Care	1538-5442		2002-01-01	32	1				http://www.sciencedirect.com/science/journal/15385442		15385442		fulltext			serial									previously: Current Problems in Pediatrics (ISSN: 0045-9380; 1970-2001)		1538-5442						Current	
Current Problems in Pediatrics	0045-9380		1970-11-01	1	1	2001-12-01	31	10	http://www.sciencedirect.com/science/journal/00459380		00459380		fulltext			serial									now: Current Problems in Pediatric and Adolescent Health Care (ISSN: 1538-5442; 2002- )		0045-9380						Current	
Current Problems in Surgery	0011-3840		1964-01-01	1	1				http://www.sciencedirect.com/science/journal/00113840		00113840		fulltext			serial											0011-3840						Current	
Current Research in Translational Medicine	2452-3186		2016-01-01	64	1				http://www.sciencedirect.com/science/journal/24523186		24523186		fulltext			serial									previously: Pathologie Biologie (ISSN: 0369-8114; 1959-2015)		2452-3186				2016-02-02		Current	
Current Surgery	0149-7944		1999-01-01	56	1	2006-12-01	63	6	http://www.sciencedirect.com/science/journal/01497944		01497944		fulltext			serial									now: Journal of Surgical Education (ISSN: 1931-7204; 2007- )		0149-7944						Current	
Current Therapeutic Research	0011-393X		1992-07-01	52	1				http://www.sciencedirect.com/science/journal/0011393X		0011393X		fulltext			serial									Open access from 2005		0011-393X						Current	
