publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	DOI	ISSNs	eISSNs	ISBNs
Planning Perspectives	0266-5433	1466-4518	1997-01-01	12	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rppe20		openurl?genre=journal&stitle=rppe20		fulltext			serial										0266-5433	1466-4518	
Psychoanalytic Psychotherapy	0266-8734	1474-9734	1997-01-01	11	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rpps20		openurl?genre=journal&stitle=rpps20		fulltext			serial										0266-8734	1474-9734	
Psyecology	2171-1976	1989-9386	2010-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rprb20		openurl?genre=journal&stitle=rprb20		fulltext			serial										2171-1976	1989-9386	
The Pacific Review	0951-2748	1470-1332	1997-01-01	10	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rpre20		openurl?genre=journal&stitle=rpre20		fulltext			serial										0951-2748	1470-1332	
Pacific Rim Property Research Journal	1444-5921	2201-6716	2000-01-01	6	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rprj20		openurl?genre=journal&stitle=rprj20		fulltext			serial										1444-5921	2201-6716	
Performance Research	1352-8165	1469-9990	1997-01-01	2	3				http://www.tandfonline.com/openurl?genre=journal&stitle=rprs20		openurl?genre=journal&stitle=rprs20		fulltext			serial										1352-8165	1469-9990	
Post Soviet Affairs	1060-586X	1938-2855	1997-01-01	13	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rpsa20		openurl?genre=journal&stitle=rpsa20		fulltext			serial										1060-586X	1938-2855	
Philippine Political Science Journal	0115-4451	2165-025X	1998-01-01	19	39-42				http://www.tandfonline.com/openurl?genre=journal&stitle=rpsj20		openurl?genre=journal&stitle=rpsj20		fulltext			serial										0115-4451	2165-025X	
The Journal of Personal Selling and Sales Management	0885-3134	1557-7813	1997-01-01	17	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rpss20		openurl?genre=journal&stitle=rpss20		fulltext			serial										0885-3134	1557-7813	
Population Studies	0032-4728	1477-4747	1997-01-01	51	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rpst20		openurl?genre=journal&stitle=rpst20		fulltext			serial										0032-4728	1477-4747	
Planning Theory & Practice	1464-9357	1470-000X	2000-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rptp20		openurl?genre=journal&stitle=rptp20		fulltext			serial										1464-9357	1470-000X	
Public Management: An International Journal of Research and Theory	1461-667X	1470-1065	1999-01-01	1	1	2000-01-01	2	4	http://www.tandfonline.com/openurl?genre=journal&stitle=rpxm19		openurl?genre=journal&stitle=rpxm19		fulltext	now: Public Management Review (2001 - )		serial										1461-667X	1470-1065	
Public Management Review	1471-9037	1471-9045	2001-01-01	3	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rpxm20		openurl?genre=journal&stitle=rpxm20		fulltext			serial										1471-9037	1471-9045	
Quarterly Journal of Speech	0033-5630	1479-5779	1997-01-01	83	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rqjs20		openurl?genre=journal&stitle=rqjs20		fulltext			serial										0033-5630	1479-5779	
Qualitative Research Reports in Communication	1745-9435	1745-9443	2005-01-01	6	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rqrr20		openurl?genre=journal&stitle=rqrr20		fulltext			serial										1745-9435	1745-9443	
Quantitative Finance	1469-7688	1469-7696	2001-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rquf20		openurl?genre=journal&stitle=rquf20		fulltext			serial										1469-7688	1469-7696	
Research Papers in Education	0267-1522	1470-1146	1997-01-01	12	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rred20		openurl?genre=journal&stitle=rred20		fulltext			serial										0267-1522	1470-1146	
Whiteness and Education	2379-3406	2379-3414	2016-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rree20		openurl?genre=journal&stitle=rree20		fulltext	new for 2016		serial										2379-3406	2379-3414	
Religion	0048-721X	1096-1151	1997-01-01	27	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rrel20		openurl?genre=journal&stitle=rrel20		fulltext			serial										0048-721X	1096-1151	
Representation	0034-4893	1749-4001	1997-01-01	34	2				http://www.tandfonline.com/openurl?genre=journal&stitle=rrep20		openurl?genre=journal&stitle=rrep20		fulltext			serial										0034-4893	1749-4001	
Review: Literature and Arts of the Americas	0890-5762	1743-0666	1997-01-01	30	54				http://www.tandfonline.com/openurl?genre=journal&stitle=rrev20		openurl?genre=journal&stitle=rrev20		fulltext			serial										0890-5762	1743-0666	
Rethinking History	1364-2529	1470-1154	1997-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rrhi20		openurl?genre=journal&stitle=rrhi20		fulltext			serial										1364-2529	1470-1154	
Review of International Political Economy	0969-2290	1466-4526	1997-01-01	4	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rrip20		openurl?genre=journal&stitle=rrip20		fulltext			serial										0969-2290	1466-4526	
Journal of the Royal Musical Association	0269-0403	1471-6933	1997-01-01	122	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rrma20		openurl?genre=journal&stitle=rrma20		fulltext			serial										0269-0403	1471-6933	
Royal Musical Association Research Chronicle	1472-3808	2167-4027	1997-01-01	30	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rrmc20		openurl?genre=journal&stitle=rrmc20		fulltext			serial										1472-3808	2167-4027	
Advances in Mathematics Education	1463-6441		1999-01-01	1	1	1999-01-01	1	1	http://www.tandfonline.com/openurl?genre=journal&stitle=rrme19		openurl?genre=journal&stitle=rrme19		fulltext	now: Reseach in Mathematics Education		serial										1463-6441		
Research in Mathematics Education	1479-4802	1754-0178	2000-01-01	2	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rrme20		openurl?genre=journal&stitle=rrme20		fulltext	previously: Advances in Mathematics Education		serial										1479-4802	1754-0178	
Rethinking Marxism	0893-5696	1475-8059	1998-01-01	10	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rrmx20		openurl?genre=journal&stitle=rrmx20		fulltext			serial										0893-5696	1475-8059	
Review of Communication		1535-8593	2003-01-01	3	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rroc20		openurl?genre=journal&stitle=rroc20		fulltext			serial											1535-8593	
Korean Review of Public Administration	1226-4431		1997-01-01	2	1	1998-12-31	3	2	http://www.tandfonline.com/openurl?genre=journal&stitle=rrpa19		openurl?genre=journal&stitle=rrpa19		fulltext	now: International Review of Public Administration		serial										1226-4431		
International Review of Public Administration	1229-4659	2331-7795	1999-01-01	4	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rrpa20		openurl?genre=journal&stitle=rrpa20		fulltext	previously: Korean Review of Public Administration (1996 - 1998)		serial										1229-4659	2331-7795	
Revista de Psicologia Social: International Journal of Social Psychology	0213-4748	1579-3680	1997-01-01	12	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rrps20		openurl?genre=journal&stitle=rrps20		fulltext			serial										0213-4748	1579-3680	
Studies in Russian and Soviet Cinema	1750-3132	1750-3140	2006-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rrsc20		openurl?genre=journal&stitle=rrsc20		fulltext			serial										1750-3132	1750-3140	
Review of Social Economy	0034-6764	1470-1162	1997-01-01	55	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rrse20		openurl?genre=journal&stitle=rrse20		fulltext			serial										0034-6764	1470-1162	
Rural Society	1037-1656		1997-01-01	7	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rrso20		openurl?genre=journal&stitle=rrso20		fulltext	transfer in (2015): Econtent Management		serial										1037-1656		
Rhetoric Society Quarterly	0277-3945	1930-322X	1997-01-01	27	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rrsq20		openurl?genre=journal&stitle=rrsq20		fulltext			serial										0277-3945	1930-322X	
Safundi	1753-3171	1543-1304	2000-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsaf20		openurl?genre=journal&stitle=rsaf20		fulltext			serial										1753-3171	1543-1304	
South African Geographical Journal	0373-6245	2151-2418	1997-01-01	79	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsag20		openurl?genre=journal&stitle=rsag20		fulltext			serial										0373-6245	2151-2418	
South African Journal of International Affairs	1022-0461	1938-0275	1997-01-01	5	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsaj20		openurl?genre=journal&stitle=rsaj20		fulltext			serial										1022-0461	1938-0275	
Strategic Analysis	0970-0161	1754-0054	1998-01-01	22	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsan20		openurl?genre=journal&stitle=rsan20		fulltext			serial										0970-0161	1754-0054	
South Asian Popular Culture	1474-6689	1474-6697	2003-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsap20		openurl?genre=journal&stitle=rsap20		fulltext			serial										1474-6689	1474-6697	
South African Journal of Accounting Research	1029-1954	2376-3981	2015-01-01	29	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsar20		openurl?genre=journal&stitle=rsar20		fulltext			serial										1029-1954	2376-3981	
South Asian Studies	0266-6030	2153-2699	1997-01-01	13	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsas20		openurl?genre=journal&stitle=rsas20		fulltext			serial										0266-6030	2153-2699	
Studies in Australasian Cinema	1750-3175	1750-3183	2007-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsau20		openurl?genre=journal&stitle=rsau20		fulltext			serial										1750-3175	1750-3183	
Journal of Small Business & Entrepreneurship	0827-6331	2169-2610	1997-01-01	14	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsbe20		openurl?genre=journal&stitle=rsbe20		fulltext			serial										0827-6331	2169-2610	
Social & Cultural Geography	1464-9365	1470-1197	2000-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rscg20		openurl?genre=journal&stitle=rscg20		fulltext			serial										1464-9365	1470-1197	
Scrutiny2	1812-5441	1753-5409	1997-01-01	2	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rscr20		openurl?genre=journal&stitle=rscr20		fulltext			serial										1812-5441	1753-5409	
Studies in Documentary Film	1750-3280	1750-3299	2007-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsdf20		openurl?genre=journal&stitle=rsdf20		fulltext			serial										1750-3280	1750-3299	
Social Dynamics	0253-3952	1940-7874	1997-01-01	23	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsdy20		openurl?genre=journal&stitle=rsdy20		fulltext			serial										0253-3952	1940-7874	
Spatial Economic Analysis	1742-1772	1742-1780	2006-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsea20		openurl?genre=journal&stitle=rsea20		fulltext			serial										1742-1772	1742-1780	
Self & Society	0306-0497	2374-5355	1997-01-01	24	6				http://www.tandfonline.com/openurl?genre=journal&stitle=rsel20		openurl?genre=journal&stitle=rsel20		fulltext			serial										0306-0497	2374-5355	
Sport, Ethics and Philosophy	1751-1321	1751-133X	2007-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsep20		openurl?genre=journal&stitle=rsep20		fulltext			serial										1751-1321	1751-133X	
Small Enterprise Research	1321-5906		1997-01-01	5	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rser20		openurl?genre=journal&stitle=rser20		fulltext	transfer in (2015): Econtent Management		serial										1321-5906		
Studies in European Cinema	1741-1548	2040-0594	2004-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rseu20		openurl?genre=journal&stitle=rseu20		fulltext			serial										1741-1548	2040-0594	
Seventeenth Century	0268-117X	2050-4616	1997-01-01	12	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsev20		openurl?genre=journal&stitle=rsev20		fulltext			serial										0268-117X	2050-4616	
Studies in French Cinema	1471-5880	1758-9517	2001-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsfc20		openurl?genre=journal&stitle=rsfc20		fulltext			serial										1471-5880	1758-9517	
Sikh Formations	1744-8727	1744-8735	2005-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsfo20		openurl?genre=journal&stitle=rsfo20		fulltext			serial										1744-8727	1744-8735	
Scottish Geographical Magazine	0036-9225		1997-01-01	113	1	1998-01-01	114	3	http://www.tandfonline.com/openurl?genre=journal&stitle=rsgj19		openurl?genre=journal&stitle=rsgj19		fulltext	now: Scottish Geographical Journal		serial										0036-9225		
Scottish Geographical Journal	1470-2541	1751-665X	1999-01-01	115	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsgj20		openurl?genre=journal&stitle=rsgj20		fulltext			serial										1470-2541	1751-665X	
Social History	0307-1022	1470-1200	1997-01-01	22	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rshi20		openurl?genre=journal&stitle=rshi20		fulltext			serial										0307-1022	1470-1200	
South African Historical Journal	0258-2473	1726-1686	1997-01-01	36	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rshj20		openurl?genre=journal&stitle=rshj20		fulltext			serial										0258-2473	1726-1686	
Shakespeare	1745-0918	1745-0926	2005-01-01	1	01-Feb				http://www.tandfonline.com/openurl?genre=journal&stitle=rshk20		openurl?genre=journal&stitle=rshk20		fulltext			serial										1745-0918	1745-0926	
The Sports Historian	1351-5462		1997-01-01	17	2	2002-01-01	22	2	http://www.tandfonline.com/openurl?genre=journal&stitle=rsih19		openurl?genre=journal&stitle=rsih19		fulltext	now: Sport in History		serial										1351-5462		
Sport in History	1746-0263	1746-0271	2003-01-01	23	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsih20		openurl?genre=journal&stitle=rsih20		fulltext			serial										1746-0263	1746-0271	
The Sixties	1754-1328	1754-1336	2008-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsix20		openurl?genre=journal&stitle=rsix20		fulltext			serial										1754-1328	1754-1336	
Southern Communication Journal	1041-794X	1930-3203	1997-01-01	62	2				http://www.tandfonline.com/openurl?genre=journal&stitle=rsjc20		openurl?genre=journal&stitle=rsjc20		fulltext			serial										1041-794X	1930-3203	
Twenty-First Century Society	1745-0144	1745-0152	2006-01-01	1	1	2010-01-01	5	3	http://www.tandfonline.com/openurl?genre=journal&stitle=rsoc20		openurl?genre=journal&stitle=rsoc20		fulltext	now: Contemporary Social Science: Journal of the Academy of Social Sciences (2011 - current)		serial										1745-0144	1745-0152	
Contemporary Social Science	2158-2041	2158-205X	2006-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsoc21		openurl?genre=journal&stitle=rsoc21		fulltext	previously: Twenty-First Century Society: Journal of the Academy of Social Sciences (2006 - 2010)		serial										2158-2041	2158-205X	
Sports Biomechanics	1476-3141	1752-6116	2002-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rspb20		openurl?genre=journal&stitle=rspb20		fulltext			serial										1476-3141	1752-6116	
Sports Coaching Review	2164-0629	2164-0637	2012-05-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rspc20		openurl?genre=journal&stitle=rspc20		fulltext			serial										2164-0629	2164-0637	
The International Spectator	0393-2729	1751-9721	1997-01-01	32	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rspe20		openurl?genre=journal&stitle=rspe20		fulltext			serial										0393-2729	1751-9721	
South African Journal of Philosophy	0258-0136	2073-4867	2000-01-01	19	2				http://www.tandfonline.com/openurl?genre=journal&stitle=rsph20		openurl?genre=journal&stitle=rsph20		fulltext			serial										0258-0136	2073-4867	
Scandinavian Psychoanalytic Review	0106-2301	1600-0803	1997-01-01	20	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rspr20		openurl?genre=journal&stitle=rspr20		fulltext			serial										0106-2301	1600-0803	
Social Sciences in China	0252-9203	1940-5952	2008-01-01	29	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rssc20		openurl?genre=journal&stitle=rssc20		fulltext			serial										0252-9203	1940-5952	
Studies in Science Education	0305-7267	1940-8412	1997-01-01	29	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsse20		openurl?genre=journal&stitle=rsse20		fulltext			serial										0305-7267	1940-8412	
