publication_title	print_identifier	online_identifier	first_author	title_url	date_monograph_published_online	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
La France de 1870 à 1958	9782130502647	9782130598244	Rachid Azzouz	http://www.cairn.info/la-france-de-1870-a-1958--9782130502647.htm	2010-03-28							PUF_AZZOU_2000_01												
Le deuil	9782130631385	9782130631910	Marie-Frédérique Bacqué	http://www.cairn.info/le-deuil--9782130631385.htm	2014-07-06							PUF_BACQU_2014_01												
Les 100 mots des télécommunications	9782130574767	9782130602538	Patrick-Yves Badillo	http://www.cairn.info/les-100-mots-des-telecommunications--9782130574767.htm	2010-03-26							PUF_BADIL_2009_01												
La décentralisation	9782130541707	9782130596776	Jacques Baguenard	http://www.cairn.info/la-decentralisation--9782130541707.htm	2010-03-19							PUF_BAGUE_2004_01												
Les médias	9782130631347	9782130634607	Francis Balle	http://www.cairn.info/les-medias--9782130631347.htm	2014-09-21							PUF_BALLE_2014_01												
Sociologie des organisations	9782130652236	9782130734628	Catherine Ballé	http://www.cairn.info/sociologie-des-organisations--9782130652236.htm	2016-01-12							PUF_BALLE_2015_01												
Le droit constitutionnel	9782130619765	9782130623304	Denis Baranger	http://www.cairn.info/le-droit-constitutionnel--9782130619765.htm	2013-03-19							PUF_BARAN_2013_01												
L'économie du spectacle vivant	9782130732433	9782130732457	Isabelle Barbéris	http://www.cairn.info/l-economie-du-spectacle-vivant--9782130732433.htm	2016-03-07							PUF_BARBE_2016_01												
Histoire de l'art	9782130608592	9782130623021	Xavier Barral I Altet	http://www.cairn.info/histoire-de-l-art--9782130608592.htm	2013-02-10							PUF_BARRA_2013_01												
L’épistémologie	9782130626077	9782130626114	Hervé Barreau	http://www.cairn.info/l-epistemologie--9782130626077.htm	2013-12-02							PUF_BARRE_2013_01												
Histoire de la laïcité en France	9782130624455	9782130629931	Jean Baubérot	http://www.cairn.info/histoire-de-la-laicite-en-france--9782130624455.htm	2013-08-27							PUF_BAUBE_2013_01												
Histoire du protestantisme	9782130625865	9782130631743	Jean Baubérot	http://www.cairn.info/histoire-du-protestantisme--9782130625865.htm	2013-12-01							PUF_BAUBE_2013_02												
Les laïcités dans le monde	9782130632382	9782130652526	Jean Baubérot	http://www.cairn.info/les-laicites-dans-le-monde--9782130632382.htm	2014-11-03							PUF_BAUBE_2014_01												
Histoire du protestantisme	9782130730446	9782130730460	Jean Baubérot	http://www.cairn.info/histoire-du-protestantisme--9782130730446.htm	2016-01-12							PUF_BAUBE_2015_01												
La science-fiction	9782130533214	9782130598985	Jacques Baudou	http://www.cairn.info/la-science-fiction--9782130533214.htm	2010-03-02							PUF_BAUDO_2003_01												
La fantasy	9782130551584	9782130595755	Jacques Baudou	http://www.cairn.info/la-fantasy--9782130551584.htm	2010-03-24							PUF_BAUDO_2005_01												
Les Vikings	9782130631224	9782130632795	Pierre Bauduin	http://www.cairn.info/vikings--9782130631224.htm	2014-05-29							PUF_BAUDU_2014_01												
Les Juifs ashkénazes	9782130514527	9782130598190	Julien Bauer	http://www.cairn.info/les-juifs-ashkenazes--9782130514527.htm	2010-03-09							PUF_BAUER_2001_01												
Les 100 mots de la police et du crime	9782130567240	9782130601487	Alain Bauer	http://www.cairn.info/les-100-mots-de-la-police-et-du-crime--9782130567240.htm	2010-03-18							PUF_BAUER_2009_01												
Les études de sûreté et de sécurité publique	9782130568926	9782130601609	Alain Bauer	http://www.cairn.info/les-etudes-de-surete-et-de-securite-publique--9782130568926.htm	2010-03-19							PUF_BAUER_2009_02												
Les polices en France	9782130579076	9782130603641	Alain Bauer	http://www.cairn.info/les-polices-en-france--9782130579076.htm	2010-10-25							PUF_BAUER_2010_01												
Les 100 mots du terrorisme	9782130579502	9782130603702	Alain Bauer	http://www.cairn.info/les-100-mots-du-terrorisme--9782130579502.htm	2010-12-06							PUF_BAUER_2010_02												
Les 100 mots de la gastronomie	9782130585046	9782130603382	Alain Bauer	http://www.cairn.info/les-100-mots-de-la-gastronomie--9782130585046.htm	2010-12-07							PUF_BAUER_2010_03												
Statistiques criminelles et enquêtes de victimation	9782130582229	9782130604228	Alain Bauer	http://www.cairn.info/statistiques-criminelles-et-enquetes-de-victimat--9782130582229.htm	2011-03-15							PUF_BAUER_2011_01												
Les politiques publiques de sécurité	9782130591092	9782130605959	Alain Bauer	http://www.cairn.info/les-politiques-publiques-de-securite--9782130591160.htm	2011-09-27							PUF_BAUER_2011_03												
Les 100 lieux de la gastronomie	9782130588252	9782130605454	Alain Bauer	http://www.cairn.info/les-100-lieux-de-la-gastronomie--9782130588252.htm	2012-01-26							PUF_BAUER_2012_01												
Le Grand Orient de France	9782130588665	9782130621874	Alain Bauer	http://www.cairn.info/le-grand-orient-de-france--9782130588665.htm	2012-06-10							PUF_BAUER_2012_02												
Vidéosurveillance et vidéoprotection	9782130578093	9782130621737	Alain Bauer	http://www.cairn.info/videosurveillance-et-videoprotection--9782130578093.htm	2012-07-08							PUF_BAUER_2012_03												
Le sport et les collectivités territoriales	9782130625926	9782130631804	Patrick Bayeux	http://www.cairn.info/le-sport-et-les-collectivites-territoriales--9782130625926.htm	2013-12-02							PUF_BAYEU_2013_01												
La généalogie	9782130540243	9782130595687	Jean-Louis Beaucarnot	http://www.cairn.info/la-genealogie--9782130540243.htm	2010-03-16							PUF_BEAUC_2003_01												
L’Europe des Lumières	9782130619741	9782130623298	Pierre-Yves Beaurepaire	http://www.cairn.info/l-europe-des-lumieres--9782130619741.htm	2013-03-20							PUF_BEAUR_2013_01												
La Grande Guerre	9782130594758	9782130622376	Jean-Jacques Becker	http://www.cairn.info/la-grande-guerre--9782130594758.htm	2013-01-29							PUF_BECKE_2013_01												
La littérature italienne	9782130536406	9782130597995	Christian Bec	http://www.cairn.info/la-litterature-italienne--9782130536406.htm	2010-03-14							PUF_BEC_2003_01												
Histoire de Venise	9782130580928	9782130603955	Christian Bec	http://www.cairn.info/histoire-de-venise--9782130580928.htm	2010-03-07							PUF_BEC_2010_01												
La théologie	9782130575566	9782130602835	Thierry Bedouelle	http://www.cairn.info/la-theologie--9782130575566.htm	2010-03-29							PUF_BEDOU_2009_01												
Les 100 mots de l'épargne	9782130621546	9782130627029	Gérard Bekerman	http://www.cairn.info/les-100-mots-de-l-epargne--9782130621546.htm	2013-06-26							PUF_BEKER_2013_01												
La négociation	9782130651659	9782130730224	Lionel Bellenger	http://www.cairn.info/la-negociation--9782130651659.htm	2015-03-17							PUF_BELLE_2015_01												
Les biobanques	9782130574422	9782130601074	Florence Bellivier	http://www.cairn.info/les-biobanques--9782130574422.htm	2010-03-09							PUF_BELLI_2009_01												
Géopolitique de la Méditerranée	9782130617488	9782130623168	Bouchra Rahmouni Benhida	http://www.cairn.info/geopolitique-de-la-mediterranee--9782130617488.htm	2013-05-27							PUF_BENHI_2013_01												
Les grandes dates de l'histoire de la musique européenne	9782130564126	9782130600787	Marcelle Benoit	http://www.cairn.info/les-grandes-dates-de-l-histoire-de-la-musique-euro--9782130564126.htm	2010-03-16							PUF_BENOI_2008_01												
Signes, symboles et mythes	9782130576129	9782130602996		http://www.cairn.info/signes-symboles-et-mythes--9782130576129.htm	2010-03-02							PUF_BENOI_2009_01												
Les trotskysmes	9782130525448	9782130596035	Daniel Bensaid	http://www.cairn.info/les-trotskysmes--9782130525448.htm	2010-03-14							PUF_BENSA_2002_01												
L’Empire britannique	9782130594918	9782130622451	Fabrice Bensimon	http://www.cairn.info/l-empire-britannique--9782130594918.htm	2013-11-27							PUF_BENSI_2013_01												
Histoire de la Shoah	9782130593249	9782130622277	Georges Bensoussan	http://www.cairn.info/histoire-de-la-shoah--9782130593249.htm	2012-06-10							PUF_BENSO_2012_01												
Apprentissage et formation	9782130549260	9782130597520	Jean Berbaum	http://www.cairn.info/apprentissage-et-formation--9782130549260.htm	2010-03-06							PUF_BERBA_2005_01												
Le contrôle de gestion	9782130617730	9782130631897	Nicolas Berland	http://www.cairn.info/le-controle-de-gestion--9782130617730.htm	2014-07-06							PUF_BERLA_2014_01												
Le décrochage scolaire	9782130730279	9782130730293	Pierre-Yves Bernard	http://www.cairn.info/le-decrochage-scolaire--9782130730279.htm	2016-01-12							PUF_BERNA_2015_01												
La construction de la sociologie	9782130551201	9782130596844	Jean-Michel Berthelot	http://www.cairn.info/la-construction-de-la-sociologie--9782130551201.htm	2010-02-07							PUF_BERTH_2005_01												
L'échec scolaire	9782130483618	9782130598329	Francine Best	http://www.cairn.info/l-echec-scolaire--9782130483618.htm	2010-03-15							PUF_BEST_1996_01												
Les 100 mots de l'économie	9782130733348	9782130733362	Jean-Paul Betbèze	http://www.cairn.info/les-cent-mots-de-l-economie--9782130733348.htm	0000-00-00							PUF_BETBE_2016_01												
Le droit de la presse	9782130535591	9782130599777	Philippe Bilger	http://www.cairn.info/le-droit-de-la-presse--9782130535591.htm	2010-03-19							PUF_BILGE_2003_01												
Les 100 mots de la Grèce antique	9782130591054	9782130621911	Alain Billault	http://www.cairn.info/les-100-mots-de-la-grece-antique--9782130591054.htm	2012-04-15							PUF_BILLA_2012_01												
Les 100 mots du luxe	9782130608462	9782130622994	Christian Blanckaert	http://www.cairn.info/les-100-mots-du-luxe--9782130608462.htm	2012-11-19							PUF_BLANC_2012_01												
Le Tibet	9782130573265	9782130602224	Claude B. Levenson	http://www.cairn.info/le-tibet--9782130573265.htm	2010-03-05							PUF_BLEVE_2009_01												
Le bouddhisme	9782130577935	9782130603290	Claude B. Levenson	http://www.cairn.info/le-bouddhisme--9782130577935.htm	2010-03-30							PUF_BLEVE_2010_01												
La femme dans la société française	9782130521730	9782130599326	Thierry Blöss	http://www.cairn.info/la-femme-dans-la-societe-francaise--9782130521730.htm	2010-03-07							PUF_BLOSS_2001_01												
La Révolution française	9782130533931	9782130599203	Frédéric Bluche	http://www.cairn.info/la-revolution-francaise--9782130533931.htm	2010-03-07							PUF_BLUCH_2003_01												
Le web marketing	9782130632399	9782130634560	Stéphane Bodier	http://www.cairn.info/le-web-marketing--9782130632399.htm	2015-02-04							PUF_BODIE_2014_01												
Histoire constitutionnelle de la France	9782130749301	9782130749325	Pierre Bodineau	http://www.cairn.info/histoire-constitutionnelle-de-la-france--9782130749301.htm	2016-06-29							PUF_BODIN_2016_01												
Les 100 mots du marché de l'art	9782130578284	9782130626893	Marie-Aurore de Boisdeffre	http://www.cairn.info/les-100-mots-du-marche-de-l-art--9782130578284.htm	2014-06-30							PUF_BOISD_2014_01												
Histoire de l'Inde	9782130634744	9782130730330	Michel Boivin	http://www.cairn.info/histoire-de-l-Inde--9782130634744.htm	2015-03-25							PUF_BOIVI_2015_01												
L'irrationnel	9782130553922	9782130595946	Françoise Bonardel	http://www.cairn.info/l-irrationnel--9782130553922.htm	2010-03-08							PUF_BONAR_2005_01												
L'art égyptien	9782130447603	9782130598978	Marie-Ange Bonhême	http://www.cairn.info/l-art-egyptien--9782130447603.htm	2010-03-14							PUF_BONHE_1996_01												
L'autoanalyse	9782130625896	9782130631132	Gérard Bonnet	http://www.cairn.info/l-autoanalyse--9782130625896.htm	2013-11-06							PUF_BONNE_2013_01												
La question prioritaire de constitutionnalité	9782130630630	9782130633068	Julien Bonnet	http://www.cairn.info/la-question-prioritaire-de-constitutionnalite--9782130630630.htm	2014-05-26							PUF_BONNE_2014_02												
Les perversions sexuelles	9782130634089	9782130732075	Gérard Bonnet	http://www.cairn.info/les-perversions-sexuelles--9782130634089.htm	2015-06-12							PUF_BONNE_2015_01												
La politique de santé en France	9782130732402	9782130732426	Bernard Bonnici	http://www.cairn.info/la-politique-de-sante-en-france--9782130732402.htm	2016-03-24							PUF_BONNI_2016_01												
Les 100 mots de la comptabilité	9782130733157	9782130733171	Dominique Bonsergent	http://www.cairn.info/les-cent-mots-de-la-comptabilite--9782130733157.htm	2016-03-23							PUF_BONSE_2016_01												
La devise « Liberté, Égalité, Fraternité »	9782130483557	9782130598688	Michel Borgetto	http://www.cairn.info/la-devise-liberte-egalite-fraternite--9782130483557.htm	2010-03-02							PUF_BORGE_1997_01												
La logique floue	9782130562603	9782130600572	Bernadette Bouchon-Meunier	http://www.cairn.info/la-logique-floue--9782130562603.htm	2010-03-03							PUF_BOUCH_2007_01												
Le relativisme	9782130565772	9782130601166	Raymond Boudon	http://www.cairn.info/le-relativisme--9782130565772.htm	2010-03-17							PUF_BOUDO_2008_01												
La rationalité	9782130571636	9782130602019	Raymond Boudon	http://www.cairn.info/la-rationalite--9782130571636.htm	2010-03-08							PUF_BOUDO_2009_01												
Les méthodes en sociologie	9782130606338	9782130622680	Raymond Boudon	http://www.cairn.info/les-methodes-en-sociologie--9782130606338.htm	2012-09-23							PUF_BOUDO_2012_01												
La Troisième République	9782130443506	9782130598541	Paul Bouju	http://www.cairn.info/la-troisieme-republique--9782130443506.htm	2010-03-28							PUF_BOUJU_1995_01												
Les 100 mots de la gestion d’actifs	9782130606826	9782130622772	Jean-François Boulier	http://www.cairn.info/les-100-mots-de-la-gestion-d-actifs--9782130606826.htm	2012-11-19							PUF_BOULI_2012_01												
La comptabilité de gestion	9782130536154	9782130598725	Henri Bouquin	http://www.cairn.info/la-comptabilite-de-gestion--9782130536154.htm	2010-03-22							PUF_BOUQU_2003_01												
Les fondements du contrôle de gestion	9782130590132	9782130605751	Henri Bouquin	http://www.cairn.info/les-fondements-du-controle-de-gestion--9782130590132.htm	2011-08-18							PUF_BOUQU_2011_02												
Histoire de la Suisse	9782130735731	9782130735779	Jean-Jacques Bouquet	http://www.cairn.info/histoire-de-la-suisse--9782130735731.htm	2016-04-18							PUF_BOUQU_2016_01												
Sociologie de l'Algérie	9782130521754	9782130599012	Pierre Bourdieu	http://www.cairn.info/sociologie-de-l-algerie--9782130521754.htm	2010-03-02							PUF_BOURD_2006_01												
Les schizophrénies	9782130626541	9782130626558	Marc-Louis Bourgeois	http://www.cairn.info/les-schizophrenies--9782130626541.htm	2014-03-02							PUF_BOURG_2014_01												
La littérature française du Moyen Age	9782130457503	9782130599197	Dominique Boutet	http://www.cairn.info/la-litterature-francaise-du-moyen-age--9182130457509.htm	2010-03-06							PUF_BOUTE_1997_01												
Le rugby	9782130561255	9782130600367	Daniel Bouthier	http://www.cairn.info/le-rugby--9782130561255.htm	2010-03-03							PUF_BOUTH_2007_01												
Psychologie de la vie adulte	9782130608448	9782130622987	Jean-Pierre Boutinet	http://www.cairn.info/psychologie-de-la-vie-adulte--9782130608448.htm	2013-01-30							PUF_BOUTI_2013_01												
