publication_title	print_identifier	online_identifier	first_author	title_url	publisher_name	date_monograph_published_online	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_id	embargo_info	coverage_depth	coverage_notes	publication_type	date_monograph_published_print	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Grammaire des métamorphoses	9782801112847	9782801117194	Guy Achard-Bayle	http://www.cairn.info/grammaire-des-metamorphoses--9782801112847.htm	De Boeck Supérieur	2013-04-02							DBU_ACHAR_2001_01											
Le défi des maladies non transmissibles chroniques et la politique publique	9782804156831	9782804187026	Olusoji Adeyi	http://www.cairn.info/le-defi-des-maladies-non-transmissibles-chronique--9782804156831.htm	De Boeck Supérieur	2011-11-10							DBU_ADEYI_2008_01											
BECS : Batterie d'évaluation cognitive et socio-émotionnelle	9782804159078	9782804173388	Jean-Louis Adrien	http://www.cairn.info/batterie-d-evaluation-cognitive--9782804159078.htm	De Boeck Supérieur	2010-04-01							DBU_ADRIE_2008_01											
Psychopédagogie de l'écoute musicale	9782804101954	9782804180140	Kémâl Afsin	http://www.cairn.info/psychopedagogie-de-l-ecoute-musicale--9782804101954.htm	De Boeck Supérieur	2011-11-16							DBU_AFSIN_2009_01											
Devenir praticien-chercheur	9782804145507		Luc Albarello	http://www.cairn.info/devenir-praticien-chercheur--9782804145507.htm	De Boeck Supérieur	2014-10-30							DBU_ALBAR_2004_01											
Stratifier le social	9782804153427	9782804179021	Luc Albarello	http://www.cairn.info/stratifier-le-social--9782804153427.htm	De Boeck Supérieur	2012-04-01							DBU_ALBAR_2007_01											
Polémique et rhétorique	9782801116364	9782801116869	Luce Albert	http://www.cairn.info/polemique-et-rhetorique--9782801116364.htm	De Boeck Supérieur	2012-04-01							DBU_ALBERT_2010_01											
Formateurs d'enseignants	9782804138363	9782804173937	Marguerite Altet	http://www.cairn.info/formateurs-d-enseignants--9782804138363.htm	De Boeck Supérieur	2010-04-01							DBU_ALTET_2002_01											
La formation des enseignants en quête de cohérence	9782804171193		Julie Desjardins	http://www.cairn.info/la-formation-des-enseignants-en-quete-de-coherence--9782804171193.htm	De Boeck Supérieur	2014-12-15							DBU_ALTET_2012_01											
Conventions et management	9782804143398	9782804178055	Marc Amblard	http://www.cairn.info/conventions-et-management--9782804143398.htm	De Boeck Supérieur	2012-04-01							DBU_AMBLA_2003_01											
La thérapie racontée par les familles	9782804155483	9782804189600	Maurizio Andolfi	http://www.cairn.info/la-therapie-racontee-par-les-familles--9782804155483.htm	De Boeck Supérieur	2014-10-01							DBU_ANDOL_2008_01											
Système d'information de l'entreprise	9782804149727	9782804179755	Hugues Angot	http://www.cairn.info/systeme-d-information-de-l-entreprise--9782804149727.htm	De Boeck Supérieur	2012-04-01							DBU_ANGOT_2006_01											
La réussite à l'université	9782804168704		Emmanuelle Annoot	http://www.cairn.info/la-reussite-a-l-universite--9782804168704.htm	De Boeck Supérieur	2014-11-19							DBU_ANNOO_2012_01											
Apprentissage organisationnel	9782744500398	9782804180126	Chris Argyris	http://www.cairn.info/apprentissage-organisationnel--9782744500398.htm	De Boeck Supérieur	2013-04-02							DBU_ARGYR_2001_01											
Les sociétés animales	9782804128616	9782804177829	Serge Aron	http://www.cairn.info/les-societes-animales--9782804128616.htm	De Boeck Supérieur	2012-04-01							DBU_ARON_2009_01											
Le temps des événements médiatiques	9782804143473		Jocelyne Arquembourg-Moreau	http://www.cairn.info/le-temps-des-evenements-mediatiques--9782804143473.htm	De Boeck Supérieur	2014-12-29							DBU_ARQUE_2003_01											
Françoise Dolto et l’image inconsciente du corps	9782804150570	9782804178383	Laurence Arzel Nadal	http://www.cairn.info/francoise-dolto-et-l-image-inconsciente-du-corps--9782804150570.htm	De Boeck Supérieur	2012-04-01							DBU_ARZEL_2006_01											
Le Fonctionnement des économies de marché	9782804156251	9782804178529	Angel Asensio	http://www.cairn.info/le-fonctionnement-des-economies-de-marche--9782804156251.htm	De Boeck Supérieur	2013-04-02							DBU_ASENS_2008_01											
Mots-clés de la didactique des sciences	9782804157166	9782804178345	Jean-Pierre Astolfi	http://www.cairn.info/mots-cles-de-la-didactique-des-sciences--9782804157166.htm	De Boeck Supérieur	2012-04-01							DBU_ASTOL_2008_01											
Esthétique et philosophie de l’art	9782804138042	9782804178826	L'Atelier d'esthétique	http://www.cairn.info/esthetique-et-philosophie-de-l-art--9782804138042.htm	De Boeck Supérieur	2013-04-02							DBU_ATELI_2002_01											
L'art et le soin	9782804163259		Patricia Attigui	http://www.cairn.info/l-art-et-le-soin--9782804163259.htm	De Boeck Supérieur	2014-11-19							DBU_ATTIG_2011_01											
Le syndrome d'Asperger	9782804162696		Tony Attwood	http://www.cairn.info/le-syndrome-d-asperger--9782804162696.htm	De Boeck Supérieur	2014-12-29							DBU_ATTWO_2008_01											
Manager avec les Accords toltèques	9782804171667			http://www.cairn.info/manager-avec-les-accords-tolteques--9782804171667.htm	De Boeck Supérieur	2014-11-19							DBU_AUBOU_2012_01											
La méthode Aucouturier	9782804148805	9782804178369	Bernard Aucouturier	http://www.cairn.info/la-methode-aucouturier--9782804148805.htm	De Boeck Supérieur	2011-11-10							DBU_AUCOU_2005_01											
Curriculum, enseignement et pilotage	9782804152284	9782804173319	François Audigier	http://www.cairn.info/curriculum-enseignement-et-pilotage--9782804152284.htm	De Boeck Supérieur	2010-04-01							DBU_AUDIG_2006_01											
Compétences et contenus	9782804156343	9782804173920	François Audigier	http://www.cairn.info/competences-et-contenus--9782804156343.htm	De Boeck Supérieur	2010-04-01							DBU_AUDIG_2008_01											
Petit traité de propagande	9782804155803		Étienne F. Augé	http://www.cairn.info/petit-traite-de-propagande--9782804155803.htm	De Boeck Supérieur	2014-11-19							DBU_AUGE_2007_01											
De l'esthétique au présent	9782804128012		Jacques Aumont	http://www.cairn.info/de-l-esthetique-au-present--9782804128012.htm	De Boeck Supérieur	2014-12-24							DBU_AUMON_1998_01											
La mise en scène	9782804135645		Jacques Aumont	http://www.cairn.info/la-mise-en-scene--9782804135645.htm	De Boeck Supérieur	2014-12-29							DBU_AUMON_2000_01											
Je parle, tu parles, nous apprenons	9782804140984	9782804173364	Emmanuèle Auriac-Peyronnet	http://www.cairn.info/je-parle-tu-parles-nous-apprenons--9782804140984.htm	De Boeck Supérieur	2012-04-01							DBU_AURIA_2003_01											
Psychologie sociale	9782804164010		Stéphanie Baggio	http://www.cairn.info/psychologie-sociale--9782804164010.htm	De Boeck Supérieur	2014-11-21							DBU_BAGGI_2011_01											
Psychologie et environnement	9782804162566		Ghozlane Fleury-Bahi	http://www.cairn.info/psychologie-et-environnement--9782804162566.htm	De Boeck Supérieur	2014-11-19							DBU_BAHI_2010_01											
Évaluer pour former	9782804156619	9782804173821	Gilles Baillat	http://www.cairn.info/evaluer-pour-former-outils-dispositifs-et-acteurs--9782804156619.htm	De Boeck Supérieur	2010-04-01							DBU_BAILL_2008_01											
La formation des enseignants en Europe	9782804162023		Gilles Baillat	http://www.cairn.info/la-formation-des-enseignants-en-europe--978280416202.htm	De Boeck Supérieur	2014-12-09							DBU_BAILL_2010_01											
Freud et la question des origines	9782804156718	9782804180249	Lina Balestriere	http://www.cairn.info/freud-et-la question-des-origines--9782804156718.htm	De Boeck Supérieur	2011-11-07							DBU_BALES_2008_01											
Qualité de la croissance	9782804138448		 Banque mondiale	http://www.cairn.info/qualite-de-la-croissance--9782804138448.htm	De Boeck Supérieur	2014-10-31							DBU_BANQU_2002_01											
Briser la spirale des conflits	9782804147716	9782804173609	 Banque mondiale	http://www.cairn.info/briser-la-spirale-des-conflits-guerre-civile--9782804147716.htm	De Boeck Supérieur	2010-04-01							DBU_BANQU_2005_01											
Le droit d'informer	9782804143183	9782804173432	 Banque mondiale	http://www.cairn.info/le-droit-d-informer--9782804143183.htm	De Boeck Supérieur	2014-10-01							DBU_BANQU_2005_02											
Guide de la Banque mondiale	9782804147884		 La Banque mondiale	http://www.cairn.info/guide-de-la-banque-mondiale--9782804147884.htm	De Boeck Supérieur	2014-10-31							DBU_BANQU_2005_03											
L’agriculture au service du développement	9780821372999		 Banque mondiale	http://www.cairn.info/l-agriculture-au-service-du-developpement--9780821372999.htm	De Boeck Supérieur	2014-10-31							DBU_BANQU_2008_01											
Repenser la géographie économique	9782804101114		 Banque mondiale	http://www.cairn.info/repenser-la-geographie-economique--9782804101114.htm	De Boeck Supérieur	2015-01-01							DBU_BANQU_2008_02											
La boulimie	9782804100988	9782804179168	Barbara Schasseur	http://www.cairn.info/la-boulimie--9782804100988.htm	De Boeck Supérieur	2012-04-01							DBU_BARBA_2008_01											
Apprentissage d'une langue étrangère/seconde. Vol. 4	9782804143794	9782804173807		http://www.cairn.info/apprentissage-d-une-langue-etrangere-4--9782804143794.htm	De Boeck Supérieur	2010-04-01							DBU_BARBE_2005_01											
L'Espagne aujourd'hui	9782804160524	9782804178086	Nacima Baron-Yellès	http://www.cairn.info/l-espagne-aujourd-hui--9782804160524.htm	De Boeck Supérieur	2013-04-02							DBU_BARON_2010_01											
Management de la recherche	9782804152765	9782804173654	Rémi Barré	http://www.cairn.info/management-de-la-recherche--9782804152765.htm	De Boeck Supérieur	2010-04-01							DBU_BARRE_2007_01											
Sociologie de l'action organisée	9782804162436		Fabienne Barthélémy	http://www.cairn.info/sociologie-de-l-action-organisee--9782804162436.htm	De Boeck Supérieur	2014-11-28							DBU_BARTH_2011_01											
Théories de l'action et éducation	9782804136888	9782804173241	Jean-Michel Baudouin	http://www.cairn.info/theories-de-l-action-et-education--9782804136888.htm	De Boeck Supérieur	2010-04-01							DBU_BAUDO_2001_01											
Transformations des systèmes éducatifs dans les pays du Sud	9782804162030	9782804179571	Abdeljalil Akkari	http://www.cairn.info/transformations-des-systemes-educatifs--9782804162030.htm	De Boeck Supérieur	2013-04-02							DBU_BAUDO_2010_01											
L’apprentissage collaboratif	9782804153175	9782804180089	Alain Baudrit	http://www.cairn.info/l-apprentissage-collaboratif--9782804153175.htm	De Boeck Supérieur	2011-11-07							DBU_BAUDR_2007_01											
Relations d’aide entre élèves à l’école	9782804155193	9782804179069	Alain Baudrit	http://www.cairn.info/relations-d-aide-entre-eleves-a-l-ecole--9782804155193.htm	De Boeck Supérieur	2011-11-16							DBU_BAUDR_2007_02											
Le tutorat	9782804155988	9782804179861	Alain Baudrit	http://www.cairn.info/le-tutorat--9782804155988.htm	De Boeck Supérieur	2011-11-16							DBU_BAUDR_2007_03											
L'apprentissage coopératif	9782804155018	9782804180096	Alain Baudrit	http://www.cairn.info/l-apprentissage-cooperatif--9782804155018.htm	De Boeck Supérieur	2011-11-16							DBU_BAUDR_2007_04											
Le tutorat : une solution pour les élèves à risque ?	9782804133207	9782804180157	Alain Baudrit	http://www.cairn.info/le-tutorat-une-solution-pour-les-eleves-a-risque--9782804133207.htm	De Boeck Supérieur	2013-04-02							DBU_BAUDR_2010_01											
Mentorat et tutorat dans la formation des enseignants	9782804165932		Alain Baudrit	http://www.cairn.info/mentorat-et-tutorat-dans-la-formation--9782804165932.htm	De Boeck Supérieur	2014-11-19							DBU_BAUDR_2011_01											
La médiation familiale	9782804155353	9782804178215	Nathalie Baugniet	http://www.cairn.info/la-mediation-familiale--9782804155353.htm	De Boeck Supérieur	2012-04-01							DBU_BAUGN_2008_01											
Le français des dictionnaires	9782801100042	9782801116852	Claudine Bavoux	http://www.cairn.info/le-francais-des-dictionnaires-l-autre-versant--9782801100042.htm	De Boeck Supérieur	2010-04-01							DBU_BAVOU_2008_01											
Management des entreprises de l'économie sociale et solidaire	9782804170912		Emmanuel Bayle	http://www.cairn.info/management-des-entreprises-de-l-economie-sociale-e--9782804170912.htm	De Boeck Supérieur	2014-12-15							DBU_BAYLE_2012_01											
Compétences et identité professionnelles	9782804155209	9782804177935	Jacqueline Beckers	http://www.cairn.info/competences-et-identite-professionnelles--9782804155209.htm	De Boeck Supérieur	2011-10-25							DBU_BECKE_2007_01											
Enseignants en Communauté française de Belgique	9782804157210	9782804180263	Jacqueline Beckers	http://www.cairn.info/enseignants-en-communaute-francaise-de-belgique--9782804157210.htm	De Boeck Supérieur	2012-04-01							DBU_BECKE_2008_01											
Approche par compétences et réduction des inégalités d'apprentissage entre élèves	9782804168711		Jacqueline Beckers	http://www.cairn.info/approche-par-competences-et-reduction-des-inegalit--9782804168711.htm	De Boeck Supérieur	2014-12-24							DBU_BECKE_2012_01											
Du système linguistique aux actions langagières	9782801116470		Gilles Corminboeuf	http://www.cairn.info/du-systeme-linguistique-aux-actions-langagieres--9782801116470.htm	De Boeck Supérieur	2014-12-24							DBU_BEGUE_2011_01											
Les sciences économiques et sociales	9782804145477	9782804178741	Alain Beitone	http://www.cairn.info/les-sciences-economiques-et-sociales--9782804145477.htm	De Boeck Supérieur	2012-04-01							DBU_BEITO_2004_01											
Les dictionnaires bilingues	2801111384		Henri Béjoint	http://www.cairn.info/les-dictionnaires-bilingues--2801111384.htm	De Boeck Supérieur	2014-12-22							DBU_BEJOI_1996_01											
Gestion des risques de taux d'intérêt et de change	9782804147853		Mondher Bellalah	http://www.cairn.info/gestion-des-risques-de-taux-d-interet-et-de-change--9782804147853.htm	De Boeck Supérieur	2014-12-01							DBU_BELLA_2005_01											
Les risques psychosociaux au travail	9782804173425		Maxime Bellego	http://www.cairn.info/les-risques-psychosociaux-au-travail--9782804173425.htm	De Boeck Supérieur	2014-12-04							DBU_BELLE_2012_01											
Méthodologie pour psychologues	9782804155490	9782804178406	Pierre Benedetto	http://www.cairn.info/methodologie-pour-psychologues--9782804155490.htm	De Boeck Supérieur	2012-04-01							DBU_BENED_2007_01											
Psychologie de la personnalité	9782804156824	9782804179281	Pierre Benedetto	http://www.cairn.info/psychologie-de-la-personnalite--9782804156824.htm	De Boeck Supérieur	2012-04-01							DBU_BENED_2008_01											
La musicothérapie	9782804146702	9782804178468	Rolando Omar Benenzon	http://www.cairn.info/la-musicotherapie--9782804146702.htm	De Boeck Supérieur	2012-04-01							DBU_BENEN_2004_01											
Tunisie	9782804166335		Hakim Ben Hammouda	http://www.cairn.info/tunisie-economie-politique-d-une-revolution--9782804166335.htm	De Boeck Supérieur	2014-12-01							DBU_BENH_2012_01											
Inégalités sociales et enseignement supérieur	9782804171162		Martin Benninghoff	http://www.cairn.info/inegalites-sociales-et-enseignement-superieur--9782804171162.htm	De Boeck Supérieur	2014-12-29							DBU_BENNI_2012_01											
Psychopathologie de la communication, des apprentissages et de l’hyperactivité	9782804156688		Hervé Bénony	http://www.cairn.info/psychopathologie-de-la-communication-des-apprentis--9782804156688.htm	De Boeck Supérieur	2014-12-01							DBU_BENON_2012_01											
Psychopathologie des affects et des conduites	9782804166298		Hervé Bénony	http://www.cairn.info/psychopathologie-des-affects-et-des-conduites--9782804166298.htm	De Boeck Supérieur	2014-12-23							DBU_BENON_2012_02											
Génération Télévision	9782804155766		Jésús Bermejo Berros	http://www.cairn.info/generation-television--9782804155766.htm	De Boeck Supérieur	2014-12-08							DBU_BERME_2007_01											
La syntaxe raisonnée	9782801113202	9782801116838	Michel Berré	http://www.cairn.info/la-syntaxe-raisonnee-melanges-de-linguistique--9782801113202.htm	De Boeck Supérieur	2010-04-01							DBU_BERRE_2003_01											
Pièges du langage	9782801111154		Jean-Pierre Colignon	http://www.cairn.info/pieges-du-langage--9782801111154.htm	De Boeck Supérieur	2014-12-23							DBU_BERTH_1996_01											
Hypnose clinique et principe d’analogie	9782804109615	9782804179595	Antoine Bioy	http://www.cairn.info/hypnose-clinique-et-principe-d-analogie--9782804109615.htm	De Boeck Supérieur	2012-04-01							DBU_BIOY_2009_01											
Histoire de la mondialisation	9782804156268	9782804179892	Bertrand Blancheton	http://www.cairn.info/histoire-de-la-mondialisation--9782804156268.htm	De Boeck Supérieur	2013-04-02							DBU_BLANC_2008_01											
Corps normalisé, corps stigmatisé, corps racialisé	9782804155506	9782804173586	Gilles Boëtsch	http://www.cairn.info/corps-normalise-corps-stigmatise-corps-racialise--9782804155506.htm	De Boeck Supérieur	2010-04-01							DBU_BOETS_2007_01											
On ne parle pas franglais	9782801114179		Paul Bogaards	http://www.cairn.info/on-ne-parle-pas-franglais--9782801114179.htm	De Boeck Supérieur	2014-11-19							DBU_BOGAA_2008_01											
