publication_title	print_identifier	online_identifier	first_author	title_url	publisher_name	date_monograph_published_online	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_id	embargo_info	coverage_depth	coverage_notes	publication_type	date_monograph_published_print	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Homo ?conomicus	9782130539070	9782130737575		http://www.cairn.info/homo-oeconomicus--9782130539070.htm	Presses Universitaires de France	2015-04-20							PUF_DEMEU_2003_01											
Les normes sociales	9782130539056	9782130638476		http://www.cairn.info/les-normes-sociales--9782130539056.htm	Presses Universitaires de France	2015-01-01							PUF_DEMEU_2003_02											
La mort donnée	9782130582786	9782130641667		http://www.cairn.info/la-mort-donnee--9782130582786.htm	Presses Universitaires de France	2014-10-01							PUF_DEMIJ_2011_01											
L'Institution sociale de l'esprit	9782130499282	9782130721536		http://www.cairn.info/l-institution-sociale-de-l-esprit--9782130499282.htm	Presses Universitaires de France	2016-08-31							PUF_DEMUN_1999_01											
Un autre Jean-Jacques Rousseau	9782130578277	9782130740834		http://www.cairn.info/un-autre-jean-jacques-rousseau--9782130578277.htm	Presses Universitaires de France	2015-09-17							PUF_DENE_2010_01											
Les Images mentales	9782130358695	9782130693659		http://www.cairn.info/les-images-mentales--9782130358695.htm	Presses Universitaires de France	2016-10-04							PUF_DENIS_1979_01											
Avancées de la psychanalyse	9782130565871	9782130739654		http://www.cairn.info/avancees-de-la-psychanalyse--9782130565871.htm	Presses Universitaires de France	2015-09-17							PUF_DENIS_2008_01											
De l’âge bête	9782130592037	9782130642596		http://www.cairn.info/de-l-age-bete--9782130592037.htm	Presses Universitaires de France	2014-10-01							PUF_DENIS_2011_02											
Sectes	9782130502784			http://www.cairn.info/sectes--9782130502784.htm	Presses Universitaires de France	2016-06-05							PUF_DENI_1999_01											
Sigmund Freud. 3	9782130509172	9782130736059		http://www.cairn.info/sigmund-freud-volume-3--9782130509172.htm	Presses Universitaires de France	2015-11-08							PUF_DENI_2000_01											
Emprise et satisfaction	9782130527305	9782130738046		http://www.cairn.info/emprise-et-satisfaction--9782130527305.htm	Presses Universitaires de France	2015-09-17							PUF_DENI_2002_01											
Rives et dérives du contre-transfert	9782130585558	9782130741534		http://www.cairn.info/rives-et-derives-du-contre-transfert--9782130585558.htm	Presses Universitaires de France	2015-09-17							PUF_DENI_2010_01											
Le devenir humain	9782130589211	9782130741848		http://www.cairn.info/le-devenir-humain--9782130589211.htm	Presses Universitaires de France	2015-09-17							PUF_DEPRA_2011_01											
Les Enfants handicapés	9782130369752	9782130695158		http://www.cairn.info/les-enfants-handicapes--9782130369752.htm	Presses Universitaires de France	2016-08-31							PUF_DEPSY_1981_01											
Le Développement dans la première année	9782130380436	9782130697176		http://www.cairn.info/le-developpement-dans-la-premiere-annee--9782130380436.htm	Presses Universitaires de France	2016-10-03							PUF_DEPSY_1983_01											
Comportement, cognition, conscience	9782130398516	9782130701101		http://www.cairn.info/comportement-cognition-conscience--9782130398516.htm	Presses Universitaires de France	2016-10-03							PUF_DEPSY_1987_01											
L'Analyse de la singularité de l'action	9782130501886	9782130722854		http://www.cairn.info/l-analyse-de-la-singularite-de-l-action--9782130501886.htm	Presses Universitaires de France	2016-10-03							PUF_DEREC_2000_01											
Russell et le cercle des paradoxes	9782130466727	9782130711377		http://www.cairn.info/russell-et-le-cercle-des-paradoxes--9782130466727.htm	Presses Universitaires de France	2016-10-03							PUF_DEROU_1996_01											
L'Inégalité raciste	9782130508861	9782130723486		http://www.cairn.info/l-inegalite-raciste--9782130508861.htm	Presses Universitaires de France	2016-10-03							PUF_DERUD_2000_01											
Les pouvoirs du conte	9782130437543			http://www.cairn.info/les-pouvoirs-du-conte--9782130437543.htm	Presses Universitaires de France	2016-09-19							PUF_DESA_1992_01											
Littérature et guerres	9782130578918	9782130740889		http://www.cairn.info/litterature-et-guerres--9782130578918.htm	Presses Universitaires de France	2015-04-20							PUF_DESBU_2010_01											
Le langage du corps et la communication corporelle	9782130452072	9782130706663		http://www.cairn.info/le-langage-du-corps-et-la-communication-corporelle--9782130452072.htm	Presses Universitaires de France	2016-08-31							PUF_DESCA_1993_01											
L'utérus, la technique et l'amour	9782130565901	9782130739661		http://www.cairn.info/l-uterus-la-technique-et-l-amour--9782130565901.htm	Presses Universitaires de France	2015-04-20							PUF_DESCA_2008_01											
Les mères lesbiennes	9782130582441	9782130641629		http://www.cairn.info/les-meres-lesbiennes--9782130582441.htm	Presses Universitaires de France	2014-11-17							PUF_DESCO_2010_01											
Le sacre de l'espèce humaine	9782130573432	9782130740230		http://www.cairn.info/le-sacre-de-l-espece-humaine--9782130573432.htm	Presses Universitaires de France	2015-09-17							PUF_DESC_2009_01											
Les Clercs de l’islam	9782130582854	9782130741275		http://www.cairn.info/les-clercs-de-l-islam--9782130582854.htm	Presses Universitaires de France	2015-04-20							PUF_DESHU_2011_01											
Aristote	9782130523734	9782130635574		http://www.cairn.info/aristote-bonheur-et-vertus--9782130523734.htm	Presses Universitaires de France	2015-04-20							PUF_DESTR_2003_01											
De l’indifférence à la politique	9782130566861	9782130640356		http://www.cairn.info/de-l-indifference-a-la-politique--9782130566861.htm	Presses Universitaires de France	2014-11-12							PUF_DESUT_2008_01											
Freud et le diable	9782130378556	9782130697879		http://www.cairn.info/freud-et-le-diable--9782130378556.htm	Presses Universitaires de France	2016-08-31							PUF_DEURT_1983_01											
Nietzsche et Artaud	9782130443582	9782130637189		http://www.cairn.info/nietzsche-et-artaud--9782130443582.htm	Presses Universitaires de France	2016-02-19							PUF_DEUTS_1992_01											
Le roman chinois moderne	9782130446262	9782130714880		http://www.cairn.info/le-roman-chinois-moderne--9782130446262.htm	Presses Universitaires de France	2016-10-03							PUF_DEZHA_1992_01											
Hegel secret	9782130392941	9782130700173		http://www.cairn.info/hegel-secret--9782130392941.htm	Presses Universitaires de France	2016-10-03							PUF_DHOND_1985_01											
L'esprit réaliste	9782130540748	9782130738428		http://www.cairn.info/l-esprit-realiste--9782130540748.htm	Presses Universitaires de France	2015-09-17							PUF_DIAMO_2004_01											
L’importance d’être humain	9782130569305	9782130640493		http://www.cairn.info/l-importance-d-etre-humain--9782130569305.htm	Presses Universitaires de France	2014-10-01							PUF_DIAMO_2011_01											
La Psychanalyse et l'Europe de 1993	9782130451280	9782130707462		http://www.cairn.info/la-psychanalyse-et-l-europe-de-1993--9782130451280.htm	Presses Universitaires de France	2016-08-31							PUF_DIATK_1993_01											
Nouveau traité de psychiatrie de l'enfant et de l'adolescent	9782130545576	9782130639541		http://www.cairn.info/nouveau-traite-de psychiatrie-de-l-enfant-et-de-l---9782130545576.htm	Presses Universitaires de France	2014-07-07							PUF_DIATK_2004_01											
Jacques Lacan	9782130485742	9782130738039		http://www.cairn.info/jacques-lacan--9782130485742.htm	Presses Universitaires de France	2015-11-08							PUF_DIAT_1998_01											
Psychothérapies psychanalytiques	9782130496144			http://www.cairn.info/psychotherapies-psychanalytiques--9782130496144.htm	Presses Universitaires de France	2016-02-19							PUF_DIAT_1999_01											
L'homme et l'?uvre	9782130585022			http://www.cairn.info/l-homme-et-l-oeuvre--9782130585022.htm	Presses Universitaires de France	2016-01-04							PUF_DIAZ_2011_01											
Stendhal autobiographe	9782130380641	9782130696902		http://www.cairn.info/stendhal-autobiographe--9782130380641.htm	Presses Universitaires de France	2016-10-03							PUF_DIDIE_1983_01											
Penser l'éthique des ingénieurs	9782130565475	9782130640233		http://www.cairn.info/penser-l-ethique-des-ingenieurs--9782130565475.htm	Presses Universitaires de France	2014-11-06							PUF_DIDIE_2008_01											
Schéma narratif et individualité	9782130453635	9782130707615		http://www.cairn.info/schema-narratif-et-individualite--9782130453635.htm	Presses Universitaires de France	2016-10-03							PUF_DIGUE_1993_01											
Éthique de la mode féminine	9782130578154			http://www.cairn.info/ethique-de-la-mode-feminine--9782130578154.htm	Presses Universitaires de France	2016-01-04							PUF_DION_2010_01											
L'Innovation dans les sciences sociales	9782130438663	9782130704195		http://www.cairn.info/l-innovation-dans-les-sciences-sociales--9782130438663.htm	Presses Universitaires de France	2016-08-31							PUF_DOGAN_1991_01											
Aux origines de la corruption	9782130555797			http://www.cairn.info/aux-origines-de-la-corruption--9782130555797.htm	Presses Universitaires de France	2016-01-04							PUF_DOGA_2007_01											
Stanley Cavell, le cinéma et le scepticisme	9782130569732	9782130640516		http://www.cairn.info/stanley-cavell-le-cinema-et-le-scepticisme--9782130569732.htm	Presses Universitaires de France	2015-01-01							PUF_DOMEN_2011_01											
L'adolescent et son corps	9782130607359	9782130742524		http://www.cairn.info/l-adolescent-et-son-corps--9782130607359.htm	Presses Universitaires de France	2015-09-17							PUF_DONA_2012_01											
Le divan bien tempéré	9782130525394			http://www.cairn.info/le-divan-bien-tempere--9782130525394.htm	Presses Universitaires de France	2016-09-19							PUF_DONN_2002_01											
La situation analysante	9782130550808			http://www.cairn.info/la-situation-analysante--9782130550808.htm	Presses Universitaires de France	2016-06-05							PUF_DONN_2005_01											
L’humour et la honte	9782130576563			http://www.cairn.info/l-humour-et-la-honte--9782130576563.htm	Presses Universitaires de France	2016-01-04							PUF_DONN_2009_01											
À quoi sert la rénovation urbaine ?	9782130581482	9782130741176		http://www.cairn.info/a-quoi-sert-la-renovation-urbaine--9782130581482.htm	Presses Universitaires de France	2015-09-17							PUF_DONZE_2012_01											
Sexe, genre et sexualités	9782130558897	9782130636298		http://www.cairn.info/sexe-genre-et-sexualites--9782130558897.htm	Presses Universitaires de France	2014-07-01							PUF_DORLI_2008_01											
Inhibition, symptôme et angoisse	9782130588672	9782130642374		http://www.cairn.info/inhibition-symptome-et-angoisse--9782130588672.htm	Presses Universitaires de France	2014-07-01							PUF_DORON_2011_01											
Renaissance de l'événement	9782130585244	9782130641988		http://www.cairn.info/renaissance-de-l-evenement--9782130585244.htm	Presses Universitaires de France	2014-10-28							PUF_DOSSE_2010_01											
L'identité des établissements scolaires 	9782130577430	9782130740698		http://www.cairn.info/l-identite-des-etablissements-scolaires--9782130577430.htm	Presses Universitaires de France	2015-01-01							PUF_DRAEL_2011_01											
Michel Neyraut	9782130500711			http://www.cairn.info/michel-neyraut--9782130500711.htm	Presses Universitaires de France	2016-06-05							PUF_DREY_1999_01											
Les grands économistes	9782130606260			http://www.cairn.info/les-grands-economistes--9782130606260.htm	Presses Universitaires de France	2016-11-10							PUF_DROUI_2012_01											
Brésil, une géohistoire	9782130514398	9782130737537		http://www.cairn.info/bresil-une-geohistoire--9782130514398.htm	Presses Universitaires de France	2015-09-17							PUF_DROU_2001_01											
Moyen-Orient : pouvoirs autoritaires, sociétés bloquées	9782130547167	9782130639275		http://www.cairn.info/moyen-orient-pouvoirs-autoritaires-societes-bloque--9782130547167.htm	Presses Universitaires de France	2014-09-10							PUF_DROZ_2004_01											
La pensée psychanalytique de Janine Chasseguet-Smirgel	9782130590583			http://www.cairn.info/la-pensee-psychanalytique-de-janine-chasseguet-smi--9782130590583.htm	Presses Universitaires de France	2016-01-04							PUF_DRUO_2012_01											
La crise des identités	9782130583653	9782130641742		http://www.cairn.info/la-crise-des-identites--9782130583653.htm	Presses Universitaires de France	2014-08-26							PUF_DUBAR_2010_01											
Le lien social à l'ère du virtuel	9782130519829	9782130636984		http://www.cairn.info/le-lien-social-a-l-ere-du-virtuel--9782130519829.htm	Presses Universitaires de France	2016-01-04							PUF_DUBEY_2001_01											
L'Intervention psychosociologique	9782130399513	9782130701057		http://www.cairn.info/l-intervention-psychosociologique--9782130399513.htm	Presses Universitaires de France	2016-10-03							PUF_DUBOS_1987_01											
Nature et démocratie des passions	9782130477914	9782130713272		http://www.cairn.info/nature-et-democratie-des-passions--9782130477914.htm	Presses Universitaires de France	2016-10-03							PUF_DUCLO_1996_01											
La frontière des sexes	9782130466758	9782130710714		http://www.cairn.info/la-frontiere-des-sexes--9782130466758.htm	Presses Universitaires de France	2016-08-31							PUF_DUCRO_1995_01											
Le Psychologue expert en justice	9782130414124	9782130700326		http://www.cairn.info/le-psychologue-expert-en-justice--9782130414124.htm	Presses Universitaires de France	2016-10-03							PUF_DUFLO_1988_01											
La finalité dans la nature	9782130477419	9782130712336		http://www.cairn.info/la-finalite-dans-la-nature--9782130477419.htm	Presses Universitaires de France	2016-08-31							PUF_DUFLO_1996_01											
Le jeu	9782130486886	9782130714101		http://www.cairn.info/le-jeu-de-pascal-a-schiller--9782130486886.htm	Presses Universitaires de France	2016-10-04							PUF_DUFLO_1997_01											
