publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Ukrainian Government News											SUK													
UK Government News											SUKG													
UMCI News (Potomac Falls, VA)											SUMC													
Utilities-ME (web site)											SUTI													
Uzbekistan National News Agency (UzA)											SUZB													
Uzbekistan National News Agency (OuzA) (français)											SUZF													
Rive-Sud Express											SV													
Ventures Africa (web site)											SVEN													
Vicky (India)											SVIC													
Voice and Data (India)											SVOD													
Voice of Sikkim											SVOI													
Southwest Booster (Swift Current, SK)											SW													
WebNewswire (India)											SWEB													
Weekend Argus (South Africa)											SWEE													
Wheels Unplugged (India)											SWHE													
Woman, The (Oman)											SWOM													
Solid Waste and Recycling (web site ref.)											SWW													
Record, The (Springhill, NS)											SX													
XPRESS (UAE)											SXPR													
Northern Visitor, The (Prince Albert, SK)											SY													
Yemen News Agency (SABA)											SYEM													
Yemen Observer											SYEO													
Yemen Post											SYEP													
Yerepouni Daily News (web site)											SYER													
Your Middle East											SYOU													
Rural Roots (Prince Albert, SK)	1197-124X										SZ													
Zimbabwe Independent, The											SZIL													
Zimbabwean, The											SZIM													
Télérama	0040-2699										TA													
Advertising Age Mediaworks (web site ref.)											TAD													
Association can. des journaux (réf. site web)											TAS													
Tribune, La (Sherbrooke, QC)	0832-3194										TB													
Canadian Newspaper Association (web site ref.)											TCC													
Corus Entertainment (web site ref.)											TCE													
98.5 FM (Montréal, QC) (réf. site web)											TCO													
Thunder Bay Chronicle-Journal, The	0842-0084										TD													
DMNews (web site ref.)											TDM													
Temps, Le											TE													
Tribune, La (France) (site web)											TF													
Technology in Government											TG													
International Paper (web site ref.)											TIN													
Montréal Express - Édition Centre											TJ													
Montréal Express - Édition Est											TK													
Télégramme, Le (Bretagne)	0751-5928										TL													
Télégramme, Le (Bretagne) (site web)											TLA													
Masthead Online (web site ref.)											TMA													
Media In Canada (web site ref.)											TME													
News and Tech (web site ref.)											TNE													
ToulÉco (site web)											TOU													
Montréal Express - Édition Mont-Royal											TP													
PI World (web site ref.)											TPI													
Print Action (web site ref.)											TPR													
Print Week (web site ref.)											TPW													
Montréal Express - Édition Ouest											TQ													
Tribune, La (France)	#0989-1922										TR													
Tribune, La - Acteurs de l'économie - Rhône-Alpes											TRA													
Tribune, La - Objectif Aquitaine											TRB													
Tribune, La - ObjectifNEWS											TRC													
Tribune du Grand Paris, La											TRD													
Tribune Hebdomadaire, La											TRH													
Tribune de l'assurance, La											TRI													
Taber Times, The											TT													
Toronto Star (web site ref.)											TTS													
24/7 Wall St. (web site ref.)											TTW													
Actualité, L'	0024-9815										TU													
Montréal Express - Édition Sud											TV													
CB News	#0988-3581										TW													
Parole d'affaires, La											TX													
Presse Techno, La (site web)											TY													
Terre de chez nous, La	0040-3830										TZ													
BFM TV											TZB													
IT for Business											UAT													
Caractère											UE													
01 net	#1276-519X										UK													
01 net - Hors-série											UKA													
Lettre du Continent, La											UL													
Maghreb Confidentiel	1150-4447										UM													
Universia Audio											UN													
Infocentre littéraire des écrivains - Biographies											UNB													
Lettre de l'Océan Indien, La											UO													
ICI Radio-Canada Télé - L'Épicerie											UP													
ICI Radio-Canada Télé - 5 sur 5											UQ													
ICI Radio-Canada Télé - Découverte											UR													
U.S. Newswire											US													
ICI Radio-Canada Télé - La Facture											UT													
Intelligence Online - Édition française											UU													
Africa Mining Intelligence - Édition française	1624-0014										UV													
CTV - Power Play with Don Martin											UW													
ICI Radio-Canada Télé - Enquête											UX													
Africa Energy Intelligence - Édition française	1635-9003										UY													
ICI Radio-Canada Télé - Zone Doc											UZ													
Vauxhall Advance, The											VA													
Valeurs Actuelles	0049-5794										VAA													
Votre Argent (site web)											VAF													
Droit de la Voirie et du Domaine Public	1151-5430										VAV													
Aquilon L' (Yellowknife, TNO)	0834-1443										VB													
Valleyfield Express											VC													
Environnement Magazine et Energie											VCE													
Recyclage Récupération											VCH													
Recyclage Récupération Hebdo	1156-962X										VCR													
Droit de l'Environnement											VD													
Voix de l'Est, La	1493-2350										VE													
E-news Environnement Magazine - Déchets (site web)											VED													
E-news Environnement Magazine - Énergie (site web)											VEE													
E-news Hydroplus (site web)											VEH													
E-news Journal des communes (site web)											VEJ													
Fil d'info Envirojob (site web)											VFI													
Nord, Le (Hearst, ON)											VG													
Hydroplus (français)											VH													
Moniteur Acadien, Le (Shédiac, NB)											VI													
Journal des Communes Durables	0021-8030										VJ													
Franco, Le (Edmonton, AB)											VK													
Lettre de l'Environnement, La											VL													
Environnement Magazine	1163-2720										VM													
Environnement Magazine (site web)											VMO													
Voix du Nord, La	0999-2189										VN													
Nord Éclair	0755-3803										VNE													
Nord Littoral	0989-8492										VNL													
Voix de l'Est Plus, La											VO													
VOCM Radio (web site ref.)											VOC													
Hydroplus (english)											VP													
24 heures Montréal (réf. site web)											VQM													
24 hours Vancouver (web site ref.)											VQV													
Voir (réf. site web)											VRW													
Environnement Magazine hebdomadaire											VS													
Spectacle du Monde, Le	#0038-6994										VSM													
Gaboteur, Le (St John's, NL)	0836-8155										VT													
Sunday Times (Moose Jaw)											VU													
Mieux vivre votre argent	1145-623X										VV													
Courier Weekend (St. Stephen, NB)											VW													
Nord Éclair (site web)											VWE													
Voix du Nord, La (site web)											VWN													
West Island Sports de l’Ouest-de-l’Île											VZ													
Alberta Sweetgrass	1199-6773										WAS													
Western Star, The (Corner Brook)											WB													
World Bank (web site ref.)											WBA													
Banque mondiale (réf. site web)											WBF													
Laker, The (Enfield, NS)											WC													
CLUBIC (réf. site web)											WCB													
Hindu, The (web site ref.)											WCG													
Telegraph India, The (web site ref.)											WCH													
Business Standard (web site ref.)											WCJ													
Journal du Net (réf. site web)											WCL													
McKinsey Quarterly, The (web site ref.)											WCR													
AltAssets (web site ref.)											WCY													
Red Deer Life											WD													
Deal, The (web site ref.)											WDL													
Southern Gazette, The (Burin Peninsula, NL)	0319-6224										WE													
ElectricNews (web site ref.)											WEN													
Winnipeg Free Press	0828-1785										WF													
Berry républicain, Le (site web)											WFRB													
Journal du Centre, Le (site web)											WFRJ													
Montagne, La (site web)											WFRM													
Populaire du Centre , Le (site web)											WFRP													
Yonne républicaine , L' (site web)											WFRY													
Winnipeg Free Press (web site)											WFW													
Tribune de Genève											WG													
Brandon Sun (MB) (web site)											WGB													
Headliner, The (Winnipeg, MB) (web site)											WGG													
Herald, The (Winnipeg, MB) (web site)											WGH													
Lance, The (Winnipeg, MB) (web site)											WGL													
Metro, The (Winnipeg, MB) (web site)											WGM													
Sou'Wester, The (Winnipeg, MB) (web site)											WGS													
Times, The (Winnipeg, MB) (web site)											WGT													
Whitehorse Daily Star	0837-2365										WH													
Bilan											WI													
Bilan (blogues)											WIC													
Bilan (site web)											WID													
InfoWorld (web site ref.)											WIW													
Light, The (Tatamagouche, NS)											WJ													
Journal de Morges											WJM													
CBC Television - Business Weekly											WK													
Ocean Resources											WL													
Broye, La											WLB													
Lloyds (web site ref)											WLJ													
Matin, Le											WM													
Morningstar  (web site ref.)											WMS													
Reporter, The (Port Hawkesbury, NS)											WO													
World Health Organization (web site ref.)											WOA													
Ontario Birchbark	1702-9295										WOB													
OCDE (réf. site web)											WOC													
OEDC (web site ref.)											WOE													
Organisation mondiale de la santé (réf. site web)											WOM													
Compass, The (Carbonear, NL)	0833-1049										WP													
GlobeNewswire (web site ref.)											WPZ													
Chambly Express											WQ													
2 Rives, Les (Sorel-Tracy, QC) (site web)											WQAA													
Actualités, Les (Asbestos, QC) (site web)											WQAC													
Avant-Poste, L' (Matane, QC) (site web)											WQAV													
Beauce Média (QC) (site web)											WQBM													
Brossard Éclair (QC) (site web)											WQBR													
Chronicle, The (West Island) (web site)											WQCH													
Courrier du Sud, Le (Longueuil, QC) (site web)											WQCO													
Écho Abitibien, L' (Val-d'Or, QC) (site web)											WQEA													
Écho de La Baie, L' (Gaspé, QC) (site web)											WQEB													
Écho de la Lièvre, L' (QC) (site web)											WQEC													
Écho de la Rive-Nord, L' (QC) (site web)											WQED													
Écho de Laval, L' (QC) (site web)											WQEF													
Écho de Repentigny, L' (QC) (site web)											WQEG													
Écho de Saint-Jean-sur-Richelieu, L' (site web)											WQEI													
Écho de Shawinigan, L' (QC) (site web)											WQEJ													
Écho de Trois-Rivières, L' (QC) (site web)											WQEK													
Écho de Victoriaville, L' (QC) (site web)											WQEL													
Écho du Nord, L' (St-Jérôme, QC) (site web)											WQEM													
Éclaireur-Progrès, L' (St-Georges, QC) (site web)											WQEN													
Frontière, La (Rouyn-Noranda, QC) (site web)											WQFR													
Gleaner, The - La Source (QC) (site web)											WQGL													
Havre, Le (Gaspé, QC) (site web)											WQHA													
Impact de Drummondville, L' (QC) (site web)											WQIA													
Information du Nord, L' - Mt-Tremblant (site web)											WQIC													
Information du Nord, L' - Ste-Agathe (site web)											WQID													
Information du Nord, L' - La Rouge (site web)											WQIE													
Information Ste-Julie - Varennes, L' (site web)											WQIF													
Information, L' (Mont-Joli, QC) (site web)											WQIG													
Journal de Chambly, Le (QC) (site web)											WQJB													
Journal de Joliette, Le (QC) (site web)											WQJC													
Journal de Magog, Le (QC) (site web)											WQJD													
Journal de Saint-Bruno, Le (QC) (site web)											WQJE													
Journal de Saint-Hubert, Le (QC) (site web)											WQJF													
Journal de Sherbrooke, Le (QC) (site web)											WQJG													
Journal des Pays-d'en-Haut La Vallée (site web)											WQJH													
Nord-Est, Le (Sept-Îles, QC) (site web)											WQNO													
Oeil Régional, L' (Beloeil, QC) (site web)											WQOE													
Peuple - Lévis, Le (QC) (site web)											WQPA													
Peuple - Lotbinière, Le (QC) (site web)											WQPB													
Pharillon, Le (Gaspé, QC) (site web)											WQPH													
Plein Jour de Baie-Comeau (QC) (site web)											WQPL													
Point du Lac Saint-Jean, Le (QC) (site web)											WQPN													
Port-Cartois, Le (QC) (site web)											WQPO													
Reflet, Le (Delson, QC) (site web)											WQRD													
Réveil, Le (Jonquière, QC) (site web)											WQRE													
Rimouskois, Le (QC) (site web)											WQRI													
Riverain, Le (Ste-Anne-des-Monts, QC) (site web)											WQRJ													
Seigneurie, La (Boucherville, QC) (site web)											WQSE													
Sentinelle, La (Chibougamau, QC) (site web)											WQSF													
Soleil de Châteauguay, Le (QC) (site web)											WQSL													
Soleil de Salaberry-de-Valleyfield, Le (site web)											WQSN													
St-Laurent Portage, Le (QC) (site web)											WQST													
Voix de la Matanie, La (QC) (site web)											WQVM													
Sou'Wester (NS)											WR													
Raven's Eye	1206-0321										WRE													
Windspeaker	0834-177X										WS													
Saskatchewan Sage	1206-0313										WSA													
Washington Times, The											WT													
Tribune, The (India) (web site ref.)											WTI													
TradingMarkets  (web site ref.)											WTM													
Châteauguay Express											WU													
24 Heures (Suisse)											WV													
ITespresso (réf. site web)											WVN													
Saint Croix Courier, The (NB)											WW													
Sorel-Tracy Express											WX													
Vallée du Richelieu Express											WY													
Weekly Press, The (Enfield, NS)											WZ													
ZDNet (web site ref.)											WZD													
Xinhua - News Agency - Economy											XA													
Xinhua - Agence de presse											XC													
Daily Mail (London, UK)											XD													
Kingston Whig Standard, The (ON)	1197-4397										XG													
Lindsay Post, The (ON)											XH													
Independent, The (London, UK)											XI													
Niagara Falls Review (ON)	0839-1572										XJ													
North Bay Nugget (ON)	1197-9941										XK													
Packet and Times (Orillia, ON)	0845-7506										XL													
Xinhua - News Agency											XN													
Sun Times, The (Owen Sound, ON)	0846-4049										XQ													
Daily Observer, The (Pembroke, ON)	0832-2864										XR													
Peterborough Examiner, The (ON)	0839-0878										XS													
Observer, The (Sarnia, ON)	0839-1246										XU													
Sault Star, The (ON)	0839-203X										XV													
Standard, The (St. Catharines, ON)	0837-3426										XW													
Sudbury Star, The (ON)	0839-2544										XX													
Daily Press, The (Timmins, ON)											XY													
Tribune, The (Welland, ON)	0841-632X										XZ													
AdWeek (web site ref.)											YAD													
Editor and Publisher (web site ref.)											YEP													
HealthDay (web site ref.)											YHD													
Yellowknifer	0844-0697										YK													
LiveScience (web site ref.)											YLS													
Motley Fool (web site ref.)											YMF													
Nation, The (web site ref.)											YNA													
oneworld (web site ref.)											YOW													
PCWorld (web site ref.)											YPW													
SPACE (web site ref.)											YSL													
TechWeb (web site ref.)											YTW													
Sortir Lanaudière											YU													
Ziff Davis (web site ref.)											YZD													
Affaires Plus, Les	1924-4088										ZA													
Advertiser (Grand Falls-Windsor, NL)											ZB													
Commerce	0380-9811										ZC													
Aurora, The (Labrador City, NL)											ZD													
Beacon, The (Gander, NL)											ZG													
Charter, The (Placentia, NL)											ZH													
Coaster (Harbour Breton, NL)											ZI													
AFP - Journal Internet AFP (english)											ZJ													
AFP - Journal Internet AFP (français)											ZK													
Affaires, Les	0229-3404										ZL													
Affaires tablette, Les											ZLA													
Affaires, Les - profils											ZLP													
Georgian, The (Stephenville, NL)											ZM													
Gulf News, The (Channel - Port-aux-Basques, NL)											ZO													
PME	0828-8089										ZP													
Labradorian, The (Happy Valley - Goose Bay, NL)											ZQ													
Northern Pen (St. Anthony, NL)											ZS													
Nor'wester (Springdale, NL)											ZT													
Packet, The (Clarenville, NL)											ZU													
Pilot, The (Lewisporte, NL)											ZV													
Affaires, Les (site web)											ZW													
AFP - Journal Internet AFP (deutsch)											ZX													
AFP - Journal Internet AFP (español)											ZY													
Écrivains québécois - dossiers (L'Ile)											ZZ													
